"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","5","Wiki Tests","Selenium tests","vznd.selenium.ImplicitWaitTest","vznd.selenium.ImplicitWaitTest","implicitWait","implicitWait",""
"passed","Tue Feb 07 06:53:05 GMT 2023","Tue Feb 07 06:53:05 GMT 2023","37","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeToBeByElement","attributeToBeByElement",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfElementWithText","invisibilityOfElementWithText",""
"passed","Tue Feb 07 06:52:48 GMT 2023","Tue Feb 07 06:52:48 GMT 2023","437","Wiki Tests","Selenium tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","acceptAlert","acceptAlert",""
"passed","Tue Feb 07 06:52:57 GMT 2023","Tue Feb 07 06:52:57 GMT 2023","15","Wiki Tests","Selenium tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","name","name",""
"passed","Tue Feb 07 06:52:59 GMT 2023","Tue Feb 07 06:52:59 GMT 2023","90","Wiki Tests","Selenium tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isSelected","isSelected",""
"passed","Tue Feb 07 06:53:14 GMT 2023","Tue Feb 07 06:53:14 GMT 2023","27","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfNestedElementLocatedBy","presenceOfNestedElementLocatedBy",""
"broken","Tue Feb 07 06:53:08 GMT 2023","Tue Feb 07 06:53:09 GMT 2023","42","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByElement","frameToBeAvailableAndSwitchToItByElement",""
"passed","Tue Feb 07 06:53:02 GMT 2023","Tue Feb 07 06:53:02 GMT 2023","67","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","waitForCertainAmountOfWindowsToBeOpened","waitForCertainAmountOfWindowsToBeOpened",""
"passed","Tue Feb 07 06:53:13 GMT 2023","Tue Feb 07 06:53:13 GMT 2023","66","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","or","or",""
"passed","Tue Feb 07 06:52:55 GMT 2023","Tue Feb 07 06:52:55 GMT 2023","58","Wiki Tests","Selenium tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getTagName","getTagName",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","maximizeWindow","maximizeWindow",""
"passed","Tue Feb 07 06:52:58 GMT 2023","Tue Feb 07 06:52:58 GMT 2023","221","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowHandles","getWindowHandles",""
"passed","Tue Feb 07 06:52:58 GMT 2023","Tue Feb 07 06:52:58 GMT 2023","49","Wiki Tests","Selenium tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isEnabled","isEnabled",""
"passed","Tue Feb 07 06:52:48 GMT 2023","Tue Feb 07 06:52:48 GMT 2023","412","Wiki Tests","Selenium tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","ctrlClick","ctrlClick",""
"passed","Tue Feb 07 06:52:58 GMT 2023","Tue Feb 07 06:52:58 GMT 2023","44","Wiki Tests","Selenium tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","addCookie","addCookie",""
"broken","Tue Feb 07 06:53:09 GMT 2023","Tue Feb 07 06:53:09 GMT 2023","38","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByLocator","frameToBeAvailableAndSwitchToItByLocator",""
"passed","Tue Feb 07 06:53:11 GMT 2023","Tue Feb 07 06:53:11 GMT 2023","47","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfAllElementsList","invisibilityOfAllElementsList",""
"passed","Tue Feb 07 06:53:15 GMT 2023","Tue Feb 07 06:53:15 GMT 2023","74","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","refreshed","refreshed",""
"passed","Tue Feb 07 06:52:53 GMT 2023","Tue Feb 07 06:52:53 GMT 2023","7","Wiki Tests","Selenium tests","vznd.selenium.GettingBrowserInformationTest","vznd.selenium.GettingBrowserInformationTest","getTitle","getTitle",""
"passed","Tue Feb 07 06:53:19 GMT 2023","Tue Feb 07 06:53:19 GMT 2023","28","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOf","visibilityOf",""
"broken","Tue Feb 07 06:53:09 GMT 2023","Tue Feb 07 06:53:09 GMT 2023","23","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByIntLocator","frameToBeAvailableAndSwitchToItByIntLocator",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowDimensionsIndividually","getWindowDimensionsIndividually",""
"broken","Tue Feb 07 06:52:49 GMT 2023","Tue Feb 07 06:52:49 GMT 2023","228","Wiki Tests","Selenium tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingId","switchToFrameUsingId",""
"passed","Tue Feb 07 06:52:55 GMT 2023","Tue Feb 07 06:52:56 GMT 2023","261","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","executeJavascriptOpenAlert","executeJavascriptOpenAlert",""
"passed","Tue Feb 07 06:52:52 GMT 2023","Tue Feb 07 06:52:53 GMT 2023","345","Wiki Tests","Selenium tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriverWait","storeAlertWithWebDriverWait",""
"passed","Tue Feb 07 06:52:56 GMT 2023","Tue Feb 07 06:52:56 GMT 2023","93","Wiki Tests","Selenium tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getText","getText",""
"passed","Tue Feb 07 06:52:56 GMT 2023","Tue Feb 07 06:52:56 GMT 2023","172","Wiki Tests","Selenium tests","vznd.selenium.ElementsInteractionsTest","vznd.selenium.ElementsInteractionsTest","click","click",""
"passed","Tue Feb 07 06:53:19 GMT 2023","Tue Feb 07 06:53:19 GMT 2023","7","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlMatches","urlMatches",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowXAndYPositionIndividually","getWindowXAndYPositionIndividually",""
"passed","Tue Feb 07 06:52:59 GMT 2023","Tue Feb 07 06:52:59 GMT 2023","18","Wiki Tests","Selenium tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteCookieByCookieObject","deleteCookieByCookieObject",""
"passed","Tue Feb 07 06:53:11 GMT 2023","Tue Feb 07 06:53:11 GMT 2023","28","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfElementLocatedByLocator","invisibilityOfElementLocatedByLocator",""
"broken","Tue Feb 07 06:52:53 GMT 2023","Tue Feb 07 06:52:53 GMT 2023","84","Wiki Tests","Selenium tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingWebElement","switchToFrameUsingWebElement",""
"passed","Tue Feb 07 06:53:17 GMT 2023","Tue Feb 07 06:53:17 GMT 2023","29","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElementValueByElement","textToBePresentInElementValueByElement",""
"passed","Tue Feb 07 06:52:56 GMT 2023","Tue Feb 07 06:52:56 GMT 2023","59","Wiki Tests","Selenium tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","linkText","linkText",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowDimensionsFromObject","getWindowDimensionsFromObject",""
"passed","Tue Feb 07 06:52:59 GMT 2023","Tue Feb 07 06:52:59 GMT 2023","141","Wiki Tests","Selenium tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","switchToActiveElement","switchToActiveElement",""
"passed","Tue Feb 07 06:53:11 GMT 2023","Tue Feb 07 06:53:11 GMT 2023","49","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfAllElementsWebElementArgs","invisibilityOfAllElementsWebElementArgs",""
"broken","Tue Feb 07 06:52:48 GMT 2023","Tue Feb 07 06:52:48 GMT 2023","52","Wiki Tests","Selenium tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToDefaultContext","switchToDefaultContext",""
"passed","Tue Feb 07 06:53:08 GMT 2023","Tue Feb 07 06:53:08 GMT 2023","24","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeSelectedByLocator","elementToBeSelectedByLocator",""
"passed","Tue Feb 07 06:53:00 GMT 2023","Tue Feb 07 06:53:00 GMT 2023","138","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","setWindowSize","setWindowSize",""
"passed","Tue Feb 07 06:53:06 GMT 2023","Tue Feb 07 06:53:06 GMT 2023","24","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementSelectionStateToBeByElement","elementSelectionStateToBeByElement",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowXAndYPositionFromObject","getWindowXAndYPositionFromObject",""
"passed","Tue Feb 07 06:52:59 GMT 2023","Tue Feb 07 06:52:59 GMT 2023","155","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","setWindowPosition","setWindowPosition",""
"passed","Tue Feb 07 06:53:19 GMT 2023","Tue Feb 07 06:53:19 GMT 2023","17","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlToBe","urlToBe",""
"passed","Tue Feb 07 06:53:00 GMT 2023","Tue Feb 07 06:53:00 GMT 2023","13","Wiki Tests","Selenium tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteCookieByName","deleteCookieByName",""
"passed","Tue Feb 07 06:52:50 GMT 2023","Tue Feb 07 06:52:51 GMT 2023","163","Wiki Tests","Selenium tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","enterWithSendKeys","enterWithSendKeys",""
"broken","Tue Feb 07 06:52:50 GMT 2023","Tue Feb 07 06:52:51 GMT 2023","78","Wiki Tests","Selenium tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingIndex","switchToFrameUsingIndex",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","javaScriptThrowsNoExceptions","javaScriptThrowsNoExceptions",""
"passed","Tue Feb 07 06:52:58 GMT 2023","Tue Feb 07 06:52:58 GMT 2023","211","Wiki Tests","Selenium tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findFirstElementWithClass","findFirstElementWithClass",""
"passed","Tue Feb 07 06:52:59 GMT 2023","Tue Feb 07 06:52:59 GMT 2023","32","Wiki Tests","Selenium tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","tagName","tagName",""
"passed","Tue Feb 07 06:53:04 GMT 2023","Tue Feb 07 06:53:04 GMT 2023","29","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeContainsByElement","attributeContainsByElement",""
"passed","Tue Feb 07 06:52:49 GMT 2023","Tue Feb 07 06:52:49 GMT 2023","274","Wiki Tests","Selenium tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","openUrlWithNavigate","openUrlWithNavigate",""
"passed","Tue Feb 07 06:53:00 GMT 2023","Tue Feb 07 06:53:00 GMT 2023","13","Wiki Tests","Selenium tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","xpath","xpath",""
"passed","Tue Feb 07 06:52:50 GMT 2023","Tue Feb 07 06:52:50 GMT 2023","347","Wiki Tests","Selenium tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","pressBackBrowserButton","pressBackBrowserButton",""
"passed","Tue Feb 07 06:53:00 GMT 2023","Tue Feb 07 06:53:01 GMT 2023","130","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","switchToWindowById","switchToWindowById",""
"passed","Tue Feb 07 06:53:05 GMT 2023","Tue Feb 07 06:53:05 GMT 2023","32","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeToBeByLocator","attributeToBeByLocator",""
"passed","Tue Feb 07 06:53:00 GMT 2023","Tue Feb 07 06:53:03 GMT 2023","3231","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","alertIsPresent","alertIsPresent",""
"broken","Tue Feb 07 06:52:52 GMT 2023","Tue Feb 07 06:52:52 GMT 2023","81","Wiki Tests","Selenium tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingName","switchToFrameUsingName",""
"passed","Tue Feb 07 06:52:55 GMT 2023","Tue Feb 07 06:52:55 GMT 2023","19","Wiki Tests","Selenium tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findAllElementsByTag","findAllElementsByTag",""
"passed","Tue Feb 07 06:52:57 GMT 2023","Tue Feb 07 06:52:57 GMT 2023","114","Wiki Tests","Selenium tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isDisplayed","isDisplayed",""
"passed","Tue Feb 07 06:53:16 GMT 2023","Tue Feb 07 06:53:16 GMT 2023","35","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElement","textToBePresentInElement",""
"passed","Tue Feb 07 06:52:52 GMT 2023","Tue Feb 07 06:52:52 GMT 2023","242","Wiki Tests","Selenium tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","keyUpAndDown","keyUpAndDown",""
"passed","Tue Feb 07 06:52:59 GMT 2023","Tue Feb 07 06:52:59 GMT 2023","49","Wiki Tests","Selenium tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteAllCookies","deleteAllCookies",""
"passed","Tue Feb 07 06:52:51 GMT 2023","Tue Feb 07 06:52:51 GMT 2023","533","Wiki Tests","Selenium tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","pressForwardBrowserButton","pressForwardBrowserButton",""
"passed","Tue Feb 07 06:52:55 GMT 2023","Tue Feb 07 06:52:55 GMT 2023","26","Wiki Tests","Selenium tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","id","id",""
"passed","Tue Feb 07 06:53:20 GMT 2023","Tue Feb 07 06:53:20 GMT 2023","11","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","waitWithLambda","waitWithLambda",""
"passed","Tue Feb 07 06:53:15 GMT 2023","Tue Feb 07 06:53:15 GMT 2023","29","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textMatches","textMatches",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","1","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfNestedElementsLocatedByLocator","visibilityOfNestedElementsLocatedByLocator",""
"passed","Tue Feb 07 06:52:58 GMT 2023","Tue Feb 07 06:52:58 GMT 2023","30","Wiki Tests","Selenium tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","partialLinkText","partialLinkText",""
"passed","Tue Feb 07 06:53:20 GMT 2023","Tue Feb 07 06:53:20 GMT 2023","39","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","waitWithExpectedCondition","waitWithExpectedCondition",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsList","visibilityOfAllElementsList",""
"passed","Tue Feb 07 06:52:57 GMT 2023","Tue Feb 07 06:52:57 GMT 2023","95","Wiki Tests","Selenium tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findElementBasedOnParentObject","findElementBasedOnParentObject",""
"passed","Tue Feb 07 06:52:57 GMT 2023","Tue Feb 07 06:52:57 GMT 2023","283","Wiki Tests","Selenium tests","vznd.selenium.ElementsInteractionsTest","vznd.selenium.ElementsInteractionsTest","sendKeys","sendKeys",""
"passed","Tue Feb 07 06:53:08 GMT 2023","Tue Feb 07 06:53:08 GMT 2023","22","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeSelectedByElement","elementToBeSelectedByElement",""
"passed","Tue Feb 07 06:53:04 GMT 2023","Tue Feb 07 06:53:04 GMT 2023","51","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","and","and",""
"passed","Tue Feb 07 06:53:13 GMT 2023","Tue Feb 07 06:53:13 GMT 2023","16","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfElementLocated","presenceOfElementLocated",""
"passed","Tue Feb 07 06:52:54 GMT 2023","Tue Feb 07 06:52:54 GMT 2023","548","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","executeJavascriptClickOnElement","executeJavascriptClickOnElement",""
"passed","Tue Feb 07 06:53:13 GMT 2023","Tue Feb 07 06:53:13 GMT 2023","12","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfAllElementsLocatedBy","presenceOfAllElementsLocatedBy",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfNestedElementsLocatedByElement","visibilityOfNestedElementsLocatedByElement",""
"passed","Tue Feb 07 06:52:53 GMT 2023","Tue Feb 07 06:52:53 GMT 2023","169","Wiki Tests","Selenium tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","waitForAlertAbsence","waitForAlertAbsence",""
"passed","Tue Feb 07 06:52:56 GMT 2023","Tue Feb 07 06:52:56 GMT 2023","90","Wiki Tests","Selenium tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findElementBasedOnParentLocator","findElementBasedOnParentLocator",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","jsReturnsValue","jsReturnsValue",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","1","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsLocatedBy","visibilityOfAllElementsLocatedBy",""
"passed","Tue Feb 07 06:52:57 GMT 2023","Tue Feb 07 06:52:57 GMT 2023","11","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowHandle","getWindowHandle",""
"passed","Tue Feb 07 06:53:10 GMT 2023","Tue Feb 07 06:53:10 GMT 2023","29","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOf","invisibilityOf",""
"passed","Tue Feb 07 06:53:12 GMT 2023","Tue Feb 07 06:53:12 GMT 2023","48","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","numberOfWindowsToBe","numberOfWindowsToBe",""
"passed","Tue Feb 07 06:53:20 GMT 2023","Tue Feb 07 06:53:20 GMT 2023","32","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfElementLocated","visibilityOfElementLocated",""
"passed","Tue Feb 07 06:53:06 GMT 2023","Tue Feb 07 06:53:06 GMT 2023","31","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeToBeNotEmpty","attributeToBeNotEmpty",""
"passed","Tue Feb 07 06:53:02 GMT 2023","Tue Feb 07 06:53:02 GMT 2023","86","Wiki Tests","Selenium tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","takeScreenshotOfAnElement","takeScreenshotOfAnElement",""
"passed","Tue Feb 07 06:52:49 GMT 2023","Tue Feb 07 06:52:49 GMT 2023","440","Wiki Tests","Selenium tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","enterInfoIntoPrompt","enterInfoIntoPrompt",""
"passed","Tue Feb 07 06:53:18 GMT 2023","Tue Feb 07 06:53:18 GMT 2023","6","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlContains","urlContains",""
"passed","Tue Feb 07 06:52:53 GMT 2023","Tue Feb 07 06:52:53 GMT 2023","79","Wiki Tests","Selenium tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getCssValue","getCssValue",""
"passed","Tue Feb 07 06:53:16 GMT 2023","Tue Feb 07 06:53:16 GMT 2023","33","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElementLocated","textToBePresentInElementLocated",""
"unknown","Tue Feb 07 06:52:45 GMT 2023","Tue Feb 07 06:52:45 GMT 2023","0","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsArgs","visibilityOfAllElementsArgs",""
"passed","Tue Feb 07 06:52:49 GMT 2023","Tue Feb 07 06:52:49 GMT 2023","235","Wiki Tests","Selenium tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","enterWithActions","enterWithActions",""
"passed","Tue Feb 07 06:53:07 GMT 2023","Tue Feb 07 06:53:07 GMT 2023","42","Wiki Tests","Selenium tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeClickableByLocator","elementToBeClickableByLocator",""
"passed","Tue Feb 07 06:52:51 GMT 2023","Tue Feb 07 06:52:52 GMT 2023","446","Wiki Tests","Selenium tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriver","storeAlertWithWebDriver",""
