"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 07 07:19:20 GMT 2023","Tue Feb 07 07:19:20 GMT 2023","34","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOf","visibilityOf",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsLocatedBy","visibilityOfAllElementsLocatedBy","COMING SOON"
"passed","Tue Feb 07 07:19:10 GMT 2023","Tue Feb 07 07:19:10 GMT 2023","27","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByIntLocator","frameToBeAvailableAndSwitchToItByIntLocator",""
"passed","Tue Feb 07 07:18:54 GMT 2023","Tue Feb 07 07:18:54 GMT 2023","286","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","closeTab","closeTab",""
"passed","Tue Feb 07 07:18:51 GMT 2023","Tue Feb 07 07:18:51 GMT 2023","230","Main suite","Selenium Web Driver Tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","enterWithActions","enterWithActions",""
"passed","Tue Feb 07 07:19:11 GMT 2023","Tue Feb 07 07:19:11 GMT 2023","29","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOf","invisibilityOf",""
"passed","Tue Feb 07 07:19:01 GMT 2023","Tue Feb 07 07:19:01 GMT 2023","189","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","setWindowSize","setWindowSize",""
"passed","Tue Feb 07 07:19:14 GMT 2023","Tue Feb 07 07:19:14 GMT 2023","12","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfElementLocated","presenceOfElementLocated",""
"passed","Tue Feb 07 07:18:49 GMT 2023","Tue Feb 07 07:18:50 GMT 2023","494","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","acceptAlert","acceptAlert",""
"passed","Tue Feb 07 07:19:14 GMT 2023","Tue Feb 07 07:19:14 GMT 2023","67","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","or","or",""
"passed","Tue Feb 07 07:19:17 GMT 2023","Tue Feb 07 07:19:17 GMT 2023","33","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElement","textToBePresentInElement",""
"passed","Tue Feb 07 07:18:52 GMT 2023","Tue Feb 07 07:18:52 GMT 2023","69","Main suite","Selenium Web Driver Tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingIndex","switchToFrameUsingIndex",""
"passed","Tue Feb 07 07:18:54 GMT 2023","Tue Feb 07 07:18:54 GMT 2023","13","Main suite","Selenium Web Driver Tests","vznd.selenium.GettingBrowserInformationTest","vznd.selenium.GettingBrowserInformationTest","getTitle","getTitle",""
"passed","Tue Feb 07 07:19:15 GMT 2023","Tue Feb 07 07:19:15 GMT 2023","24","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfNestedElementLocatedBy","presenceOfNestedElementLocatedBy",""
"passed","Tue Feb 07 07:19:18 GMT 2023","Tue Feb 07 07:19:18 GMT 2023","7","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","titleContains","titleContains",""
"passed","Tue Feb 07 07:18:56 GMT 2023","Tue Feb 07 07:18:56 GMT 2023","271","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInteractionsTest","vznd.selenium.ElementsInteractionsTest","clear","clear",""
"passed","Tue Feb 07 07:18:56 GMT 2023","Tue Feb 07 07:18:56 GMT 2023","47","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","cssSelector","cssSelector",""
"passed","Tue Feb 07 07:19:06 GMT 2023","Tue Feb 07 07:19:06 GMT 2023","33","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeToBeByElement","attributeToBeByElement",""
"passed","Tue Feb 07 07:18:57 GMT 2023","Tue Feb 07 07:18:57 GMT 2023","111","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getText","getText",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfElementWithText","invisibilityOfElementWithText","COMING SOON"
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsList","visibilityOfAllElementsList","COMING SOON"
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowDimensionsIndividually","getWindowDimensionsIndividually",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","jsReturnsValue","jsReturnsValue","COMING SOON"
"passed","Tue Feb 07 07:19:04 GMT 2023","Tue Feb 07 07:19:04 GMT 2023","61","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","waitForCertainAmountOfWindowsToBeOpened","waitForCertainAmountOfWindowsToBeOpened",""
"passed","Tue Feb 07 07:19:21 GMT 2023","Tue Feb 07 07:19:21 GMT 2023","32","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfElementLocated","visibilityOfElementLocated",""
"passed","Tue Feb 07 07:18:51 GMT 2023","Tue Feb 07 07:18:52 GMT 2023","392","Main suite","Selenium Web Driver Tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","pressBackBrowserButton","pressBackBrowserButton",""
"passed","Tue Feb 07 07:19:11 GMT 2023","Tue Feb 07 07:19:12 GMT 2023","53","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfAllElementsList","invisibilityOfAllElementsList",""
"passed","Tue Feb 07 07:19:19 GMT 2023","Tue Feb 07 07:19:19 GMT 2023","12","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlMatches","urlMatches",""
"passed","Tue Feb 07 07:19:00 GMT 2023","Tue Feb 07 07:19:00 GMT 2023","31","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteAllCookies","deleteAllCookies",""
"passed","Tue Feb 07 07:18:59 GMT 2023","Tue Feb 07 07:18:59 GMT 2023","24","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isEnabled","isEnabled",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ImplicitWaitTest","vznd.selenium.ImplicitWaitTest","implicitWait","implicitWait",""
"passed","Tue Feb 07 07:19:10 GMT 2023","Tue Feb 07 07:19:10 GMT 2023","43","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByLocator","frameToBeAvailableAndSwitchToItByLocator",""
"passed","Tue Feb 07 07:18:57 GMT 2023","Tue Feb 07 07:18:57 GMT 2023","21","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","id","id",""
"passed","Tue Feb 07 07:18:59 GMT 2023","Tue Feb 07 07:18:59 GMT 2023","267","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowHandles","getWindowHandles",""
"passed","Tue Feb 07 07:19:03 GMT 2023","Tue Feb 07 07:19:03 GMT 2023","72","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","takeScreenshotOfAnElement","takeScreenshotOfAnElement",""
"passed","Tue Feb 07 07:19:09 GMT 2023","Tue Feb 07 07:19:10 GMT 2023","39","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByElement","frameToBeAvailableAndSwitchToItByElement",""
"passed","Tue Feb 07 07:19:01 GMT 2023","Tue Feb 07 07:19:04 GMT 2023","3095","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","alertIsPresent","alertIsPresent",""
"passed","Tue Feb 07 07:19:15 GMT 2023","Tue Feb 07 07:19:15 GMT 2023","28","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfNestedElementsLocatedBy","presenceOfNestedElementsLocatedBy",""
"passed","Tue Feb 07 07:18:55 GMT 2023","Tue Feb 07 07:18:55 GMT 2023","36","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","className","className",""
"passed","Tue Feb 07 07:18:54 GMT 2023","Tue Feb 07 07:18:54 GMT 2023","218","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriverWait","storeAlertWithWebDriverWait",""
"passed","Tue Feb 07 07:19:12 GMT 2023","Tue Feb 07 07:19:12 GMT 2023","53","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfAllElementsWebElementArgs","invisibilityOfAllElementsWebElementArgs",""
"passed","Tue Feb 07 07:19:21 GMT 2023","Tue Feb 07 07:19:21 GMT 2023","11","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","waitWithLambda","waitWithLambda",""
"passed","Tue Feb 07 07:19:02 GMT 2023","Tue Feb 07 07:19:02 GMT 2023","54","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","xpath","xpath",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowXAndYPositionFromObject","getWindowXAndYPositionFromObject",""
"passed","Tue Feb 07 07:18:52 GMT 2023","Tue Feb 07 07:18:52 GMT 2023","136","Main suite","Selenium Web Driver Tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","enterWithSendKeys","enterWithSendKeys",""
"passed","Tue Feb 07 07:19:02 GMT 2023","Tue Feb 07 07:19:02 GMT 2023","13","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteCookieByName","deleteCookieByName",""
"passed","Tue Feb 07 07:18:59 GMT 2023","Tue Feb 07 07:18:59 GMT 2023","60","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","name","name",""
"passed","Tue Feb 07 07:19:18 GMT 2023","Tue Feb 07 07:19:18 GMT 2023","29","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElementValueByLocator","textToBePresentInElementValueByLocator",""
"passed","Tue Feb 07 07:19:07 GMT 2023","Tue Feb 07 07:19:08 GMT 2023","30","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementSelectionStateToBeByLocator","elementSelectionStateToBeByLocator",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfNestedElementsLocatedByElement","visibilityOfNestedElementsLocatedByElement","COMING SOON"
"passed","Tue Feb 07 07:18:58 GMT 2023","Tue Feb 07 07:18:58 GMT 2023","1","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowHandle","getWindowHandle",""
"passed","Tue Feb 07 07:19:05 GMT 2023","Tue Feb 07 07:19:06 GMT 2023","38","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeContainsByLocator","attributeContainsByLocator",""
"passed","Tue Feb 07 07:18:51 GMT 2023","Tue Feb 07 07:18:51 GMT 2023","25","Main suite","Selenium Web Driver Tests","vznd.selenium.GettingBrowserInformationTest","vznd.selenium.GettingBrowserInformationTest","getCurrentUrl","getCurrentUrl",""
"passed","Tue Feb 07 07:19:11 GMT 2023","Tue Feb 07 07:19:11 GMT 2023","56","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByStringLocator","frameToBeAvailableAndSwitchToItByStringLocator",""
"passed","Tue Feb 07 07:19:08 GMT 2023","Tue Feb 07 07:19:08 GMT 2023","40","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeClickableByElement","elementToBeClickableByElement",""
"passed","Tue Feb 07 07:18:51 GMT 2023","Tue Feb 07 07:18:51 GMT 2023","371","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","enterInfoIntoPrompt","enterInfoIntoPrompt",""
"passed","Tue Feb 07 07:19:09 GMT 2023","Tue Feb 07 07:19:09 GMT 2023","23","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeSelectedByLocator","elementToBeSelectedByLocator",""
"passed","Tue Feb 07 07:18:51 GMT 2023","Tue Feb 07 07:18:51 GMT 2023","140","Main suite","Selenium Web Driver Tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingId","switchToFrameUsingId",""
"passed","Tue Feb 07 07:19:21 GMT 2023","Tue Feb 07 07:19:21 GMT 2023","41","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","waitWithExpectedCondition","waitWithExpectedCondition",""
"passed","Tue Feb 07 07:19:07 GMT 2023","Tue Feb 07 07:19:07 GMT 2023","34","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","attributeToBeNotEmpty","attributeToBeNotEmpty",""
"passed","Tue Feb 07 07:18:57 GMT 2023","Tue Feb 07 07:18:57 GMT 2023","145","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInteractionsTest","vznd.selenium.ElementsInteractionsTest","click","click",""
"passed","Tue Feb 07 07:19:00 GMT 2023","Tue Feb 07 07:19:00 GMT 2023","167","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findFirstElementWithClass","findFirstElementWithClass",""
"passed","Tue Feb 07 07:19:01 GMT 2023","Tue Feb 07 07:19:01 GMT 2023","13","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteCookieByCookieObject","deleteCookieByCookieObject",""
"passed","Tue Feb 07 07:19:16 GMT 2023","Tue Feb 07 07:19:16 GMT 2023","74","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","refreshed","refreshed",""
"passed","Tue Feb 07 07:19:02 GMT 2023","Tue Feb 07 07:19:02 GMT 2023","9","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","getAllCookies","getAllCookies",""
"passed","Tue Feb 07 07:19:19 GMT 2023","Tue Feb 07 07:19:19 GMT 2023","5","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","titleIs","titleIs",""
"passed","Tue Feb 07 07:19:00 GMT 2023","Tue Feb 07 07:19:00 GMT 2023","42","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","partialLinkText","partialLinkText",""
"passed","Tue Feb 07 07:19:01 GMT 2023","Tue Feb 07 07:19:01 GMT 2023","36","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","tagName","tagName",""
"passed","Tue Feb 07 07:19:18 GMT 2023","Tue Feb 07 07:19:18 GMT 2023","29","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElementValueByElement","textToBePresentInElementValueByElement",""
"passed","Tue Feb 07 07:18:53 GMT 2023","Tue Feb 07 07:18:54 GMT 2023","304","Main suite","Selenium Web Driver Tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","keyUpAndDown","keyUpAndDown",""
"passed","Tue Feb 07 07:18:53 GMT 2023","Tue Feb 07 07:18:53 GMT 2023","180","Main suite","Selenium Web Driver Tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingName","switchToFrameUsingName",""
"passed","Tue Feb 07 07:19:02 GMT 2023","Tue Feb 07 07:19:02 GMT 2023","138","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","switchToWindowById","switchToWindowById",""
"passed","Tue Feb 07 07:19:17 GMT 2023","Tue Feb 07 07:19:17 GMT 2023","33","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElementLocated","textToBePresentInElementLocated",""
"passed","Tue Feb 07 07:18:56 GMT 2023","Tue Feb 07 07:18:57 GMT 2023","244","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","executeJavascriptOpenAlert","executeJavascriptOpenAlert",""
"passed","Tue Feb 07 07:18:50 GMT 2023","Tue Feb 07 07:18:51 GMT 2023","158","Main suite","Selenium Web Driver Tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","openUrlWithNavigate","openUrlWithNavigate",""
"passed","Tue Feb 07 07:18:59 GMT 2023","Tue Feb 07 07:18:59 GMT 2023","237","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findElementBasedOnParentObject","findElementBasedOnParentObject",""
"passed","Tue Feb 07 07:18:49 GMT 2023","Tue Feb 07 07:18:50 GMT 2023","409","Main suite","Selenium Web Driver Tests","vznd.selenium.KeyboardActionsTest","vznd.selenium.KeyboardActionsTest","ctrlClick","ctrlClick",""
"passed","Tue Feb 07 07:19:13 GMT 2023","Tue Feb 07 07:19:13 GMT 2023","57","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","numberOfWindowsToBe","numberOfWindowsToBe",""
"passed","Tue Feb 07 07:18:58 GMT 2023","Tue Feb 07 07:18:58 GMT 2023","360","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInteractionsTest","vznd.selenium.ElementsInteractionsTest","sendKeys","sendKeys",""
"passed","Tue Feb 07 07:19:16 GMT 2023","Tue Feb 07 07:19:16 GMT 2023","29","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBe","textToBe",""
"passed","Tue Feb 07 07:18:55 GMT 2023","Tue Feb 07 07:18:55 GMT 2023","66","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getCssValue","getCssValue",""
"passed","Tue Feb 07 07:18:49 GMT 2023","Tue Feb 07 07:18:49 GMT 2023","221","Main suite","Selenium Web Driver Tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","openUrl","openUrl",""
"passed","Tue Feb 07 07:19:03 GMT 2023","Tue Feb 07 07:19:03 GMT 2023","13","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","getCookieByName","getCookieByName",""
"passed","Tue Feb 07 07:19:08 GMT 2023","Tue Feb 07 07:19:08 GMT 2023","38","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeClickableByLocator","elementToBeClickableByLocator",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfNestedElementsLocatedByLocator","visibilityOfNestedElementsLocatedByLocator","COMING SOON"
"passed","Tue Feb 07 07:18:53 GMT 2023","Tue Feb 07 07:18:53 GMT 2023","549","Main suite","Selenium Web Driver Tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","pressForwardBrowserButton","pressForwardBrowserButton",""
"passed","Tue Feb 07 07:19:00 GMT 2023","Tue Feb 07 07:19:00 GMT 2023","167","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","setWindowPosition","setWindowPosition",""
"passed","Tue Feb 07 07:18:59 GMT 2023","Tue Feb 07 07:18:59 GMT 2023","23","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","addCookie","addCookie",""
"unknown","Tue Feb 07 07:18:46 GMT 2023","Tue Feb 07 07:18:46 GMT 2023","1","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsArgs","visibilityOfAllElementsArgs","COMING SOON"
"passed","Tue Feb 07 07:18:52 GMT 2023","Tue Feb 07 07:18:52 GMT 2023","354","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","getAlertText","getAlertText",""
